job_id,job_title,domain,company,location,state,employment_type,seniority,salary_min_lpa,salary_max_lpa,experience_min_years,experience_max_years,job_description,skills,skills_count,source_type,source_note
SKL101017,Full Stack Developer,Software & IT,MahaTech Industries,Mumbai,Maharashtra,Full-time,Mid Level,11.6,16.9,3,4,Build responsive web applications across frontend and backend services and integrate APIs and databases. The role is based in Mumbai and works with cross-functional teams.,"JavaScript, SQL, CSS, React, Node.js, HTML, Git",7,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101018,Automation Engineer,Engineering & Automation,CloudSphere,Pune,Maharashtra,Contract,Senior,5.7,6.9,4,7,"Design and maintain industrial automation systems, PLC programs, sensors, and control workflows. The role is based in Pune and works with cross-functional teams.","IoT, Python, PLC, Industrial Automation, Sensors, SCADA",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101019,Business Analyst,Business & Analytics,InnoSoft,Hyderabad,Telangana,Full-time,Senior,11.4,14.8,4,6,"Gather business requirements, analyze operational data, create reports, and support decision-making. The role is based in Hyderabad and works with cross-functional teams.","Excel, Power BI, REST API, Statistics, Deep Learning, Communication, SQL, Business Analysis",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101020,Cybersecurity Analyst,Cybersecurity,TechNova Solutions,Kolkata,West Bengal,Contract,Mid Level,7.4,11.3,2,6,"Monitor security events, investigate incidents, assess risks, and support security controls. The role is based in Kolkata and works with cross-functional teams.","Linux, SIEM, Python, Networking, Incident Response, Cybersecurity",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101021,HR Analyst,HR & Operations,DataBridge,Mumbai,Maharashtra,Full-time,Mid Level,4.8,6.0,3,4,"Analyze workforce data, prepare HR reports, and support evidence-based people and talent decisions. The role is based in Mumbai and works with cross-functional teams.","Excel, Data Analysis, Communication, HR Analytics, Power BI",5,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101022,Machine Learning Engineer,AI & Machine Learning,TechNova Solutions,Kolkata,West Bengal,Contract,Senior,7.2,8.6,4,6,"Develop, test, deploy, and maintain machine-learning pipelines and production models. The role is based in Kolkata and works with cross-functional teams.","Docker, Python, Machine Learning, Scikit-learn, PyTorch, TensorFlow",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101023,AI Engineer,AI & Machine Learning,IndusWorks,Gurugram,Haryana,Full-time,Mid Level,12.2,15.1,2,3,"Develop and deploy AI solutions, integrate machine-learning models into applications, and improve production performance. The role is based in Gurugram and works with cross-functional teams.","Deep Learning, Python, Machine Learning, TensorFlow, SQL, PyTorch",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101024,Embedded Systems Engineer,Electronics & Embedded,MahaTech Industries,Kolkata,West Bengal,Contract,Senior,12.6,18.0,5,6,Develop firmware and embedded applications for microcontrollers and connected devices. The role is based in Kolkata and works with cross-functional teams.,"Deep Learning, Microcontrollers, RTOS, Git, C, Embedded Systems, C++, Product Management",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101025,Data Analyst,Data & Analytics,MahaTech Industries,Noida,Uttar Pradesh,Full-time,Senior,6.3,10.8,4,8,"Analyze business data, build dashboards, identify trends, and communicate actionable insights to stakeholders. The role is based in Noida and works with cross-functional teams.","Excel, Statistics, SQL, Power BI, Python, Data Visualization",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101026,Automation Engineer,Engineering & Automation,AutoNext,Jaipur,Rajasthan,Full-time,Senior,7.0,12.5,4,6,"Design and maintain industrial automation systems, PLC programs, sensors, and control workflows. The role is based in Jaipur and works with cross-functional teams.","Python, SCADA, PLC, IoT, Linux, Sensors, Kubernetes, Industrial Automation",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101027,Automation Engineer,Engineering & Automation,FutureGrid,Thane,Maharashtra,Contract,Junior,9.4,12.4,1,5,"Design and maintain industrial automation systems, PLC programs, sensors, and control workflows. The role is based in Thane and works with cross-functional teams.","PLC, IoT, Azure, Sensors, SCADA, Industrial Automation, Python",7,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101028,EV Data Analyst,Automotive & EV,Nova Mobility,Jaipur,Rajasthan,Full-time,Entry Level,8.1,13.3,0,3,"Analyze electric-vehicle data, create dashboards, and identify operational and market trends. The role is based in Jaipur and works with cross-functional teams.","Power BI, Statistics, Python, C++, SQL, Manufacturing, EV Analytics, Excel",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101029,Mechanical Design Engineer,Engineering & Manufacturing,Apex Digital,Kolkata,West Bengal,Contract,Senior,6.9,10.8,4,5,"Create and validate mechanical designs, prepare CAD models and drawings, and support manufacturing. The role is based in Kolkata and works with cross-functional teams.","AutoCAD, CAD, GD&T, TensorFlow, SolidWorks, Mechanical Design, Manufacturing",7,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101030,Machine Learning Engineer,AI & Machine Learning,Quantix Labs,Thane,Maharashtra,Full-time,Senior,13.3,18.4,5,9,"Develop, test, deploy, and maintain machine-learning pipelines and production models. The role is based in Thane and works with cross-functional teams.","Machine Learning, Python, Docker, TensorFlow, Scikit-learn, PyTorch",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101031,Automation Engineer,Engineering & Automation,Vertex Systems,Nashik,Maharashtra,Full-time,Senior,11.1,17.0,5,6,"Design and maintain industrial automation systems, PLC programs, sensors, and control workflows. The role is based in Nashik and works with cross-functional teams.","Sensors, Python, Industrial Automation, PLC, SCADA, IoT",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101032,Game Developer,Gaming & Interactive,Vertex Systems,Aurangabad,Maharashtra,Full-time,Senior,12.6,14.5,4,5,"Develop gameplay systems, implement mechanics, optimize performance, and collaborate with design teams. The role is based in Aurangabad and works with cross-functional teams.","Unity, Git, Game Development, 3D Mathematics, C#, C++",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101033,AI Engineer,AI & Machine Learning,VisionEdge,Aurangabad,Maharashtra,Full-time,Junior,19.3,23.6,1,5,"Develop and deploy AI solutions, integrate machine-learning models into applications, and improve production performance. The role is based in Aurangabad and works with cross-functional teams.","Python, PyTorch, Machine Learning, Deep Learning, TensorFlow, SQL",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101034,Cloud Engineer,Cloud & DevOps,Prime Automation,Aurangabad,Maharashtra,Contract,Senior,13.0,17.0,5,9,"Design and maintain cloud infrastructure, automate deployments, and improve reliability and scalability. The role is based in Aurangabad and works with cross-functional teams.","Kubernetes, Azure, Docker, CI/CD, AWS, JavaScript, Linux, Analytics",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101035,EV Data Analyst,Automotive & EV,Apex Digital,Ahmedabad,Gujarat,Full-time,Mid Level,11.6,16.0,3,6,"Analyze electric-vehicle data, create dashboards, and identify operational and market trends. The role is based in Ahmedabad and works with cross-functional teams.","Power BI, SQL, EV Analytics, Excel, Python, Statistics",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101036,EV Data Analyst,Automotive & EV,NextGen Analytics,Mumbai,Maharashtra,Contract,Junior,7.6,12.4,1,2,"Analyze electric-vehicle data, create dashboards, and identify operational and market trends. The role is based in Mumbai and works with cross-functional teams.","Excel, Power BI, SQL, Python, Statistics, EV Analytics",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101037,Cloud Engineer,Cloud & DevOps,Prime Automation,Delhi,Delhi,Full-time,Junior,13.5,17.5,1,2,"Design and maintain cloud infrastructure, automate deployments, and improve reliability and scalability. The role is based in Delhi and works with cross-functional teams.","RTOS, Linux, CI/CD, Docker, Azure, Kubernetes, AWS, Agile",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101038,Cybersecurity Analyst,Cybersecurity,Apex Digital,Delhi,Delhi,Full-time,Senior,5.6,8.8,5,9,"Monitor security events, investigate incidents, assess risks, and support security controls. The role is based in Delhi and works with cross-functional teams.","SIEM, Incident Response, Linux, Python, Networking, Cybersecurity",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101039,AI Engineer,AI & Machine Learning,AutoNext,Nagpur,Maharashtra,Full-time,Senior,7.1,12.0,4,6,"Develop and deploy AI solutions, integrate machine-learning models into applications, and improve production performance. The role is based in Nagpur and works with cross-functional teams.","CI/CD, SQL, PyTorch, TensorFlow, Machine Learning, Deep Learning, Python, Sensors",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101040,Automation Engineer,Engineering & Automation,Apex Digital,Ahmedabad,Gujarat,Full-time,Entry Level,5.1,9.8,0,2,"Design and maintain industrial automation systems, PLC programs, sensors, and control workflows. The role is based in Ahmedabad and works with cross-functional teams.","Python, SCADA, Sensors, PLC, MATLAB, Industrial Automation, IoT, AWS",8,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101041,Mechanical Design Engineer,Engineering & Manufacturing,MahaTech Industries,Hyderabad,Telangana,Full-time,Mid Level,7.1,10.2,2,6,"Create and validate mechanical designs, prepare CAD models and drawings, and support manufacturing. The role is based in Hyderabad and works with cross-functional teams.","Mechanical Design, CAD, SolidWorks, Manufacturing, GD&T, AutoCAD",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101042,Software Engineer,Software & IT,TechNova Solutions,Mumbai,Maharashtra,Full-time,Junior,10.7,15.0,1,2,"Design, develop, test, and maintain software services while collaborating with engineering teams. The role is based in Mumbai and works with cross-functional teams.","Git, Python, Java, Data Structures, Node.js, SQL, REST API",7,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101043,Embedded Systems Engineer,Electronics & Embedded,Apex Digital,Bengaluru,Karnataka,Full-time,Senior,6.1,7.8,4,5,Develop firmware and embedded applications for microcontrollers and connected devices. The role is based in Bengaluru and works with cross-functional teams.,"Embedded Systems, RTOS, C++, C, Microcontrollers, Git",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101044,Machine Learning Engineer,AI & Machine Learning,DataBridge,Chennai,Tamil Nadu,Contract,Senior,10.6,15.7,5,6,"Develop, test, deploy, and maintain machine-learning pipelines and production models. The role is based in Chennai and works with cross-functional teams.","Python, Docker, Scikit-learn, PyTorch, SolidWorks, TensorFlow, Machine Learning",7,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101045,Industrial AI Engineer,Engineering & AI,Apex Digital,Nagpur,Maharashtra,Full-time,Mid Level,12.1,16.2,2,6,"Apply AI and computer vision to industrial processes, sensor data, and intelligent automation systems. The role is based in Nagpur and works with cross-functional teams.","IoT, Computer Vision, Python, Industrial AI, SQL, Machine Learning",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101046,Embedded Systems Engineer,Electronics & Embedded,CloudSphere,Nashik,Maharashtra,Full-time,Senior,11.6,14.4,5,9,Develop firmware and embedded applications for microcontrollers and connected devices. The role is based in Nashik and works with cross-functional teams.,"Git, RTOS, C++, C, Microcontrollers, Embedded Systems",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
SKL101047,Game Developer,Gaming & Interactive,Vertex Systems,Pune,Maharashtra,Full-time,Senior,7.5,11.5,5,8,"Develop gameplay systems, implement mechanics, optimize performance, and collaborate with design teams. The role is based in Pune and works with cross-functional teams.","C++, Git, C#, Game Development, Unity, 3D Mathematics",6,Synthetic demo data,Generated for SKILLYNTRA prototype; not live job-posting data.
